id,url,title,lead_paragraph,category,publish_datetime,source,thumbnail_url,label
article_1803,https://thanhnien.vn/tra-cuu-diem-lop-10-lop-6-cua-tphcm-tren-thanh-nien-vao-8-gio-30-ngay-mai-185250622152623476.htm,"Tra cứu điểm lớp 10, lớp 6 của TP.HCM trên Thanh Niên vào 8 giờ 30 ngày mai","Vào lúc 8 giờ 30 ngày mai 23.6, bạn đọc có thể tra cứu điểm thi lớp 10 của TP.HCM, lớp 6 Trường THCS-THPT Trần Đại Nghĩa tại địa chỉ https://thanhnien.vn/giao-duc/tra-cuu-diem-thi.htm.",Giáo dục & Học đường,2025-06-22T16:03:00+07:00,Thanh Niên,data/images/article_1803_image.png,non-clickbait
article_1805,https://thanhnien.vn/truong-dh-khoa-hoc-tu-nhien-tphcm-8-nganh-hoc-phi-thap-nhat-duoi-30-trieu-dong-nam-185250622114055758.htm,Trường ĐH Khoa học tự nhiên TP.HCM: 8 ngành học phí thấp nhất dưới 30 triệu đồng/năm,"Trường ĐH Khoa học tự nhiên TP.HCM công bố thông tin 8 ngành thu học phí thấp nhất dưới 30 triệu đồng/năm, áp dụng với sinh viên trúng tuyển năm 2025.",Giáo dục & Học đường,2025-06-22T12:28:00+07:00,Thanh Niên,data/images/article_1805_image.png,non-clickbait
article_1806,https://thanhnien.vn/nam-sinh-viet-dau-dh-monash-tu-hanh-trinh-nhiet-huyet-va-buoc-ngoat-nam-lop-10-185250622092651078.htm,Nam sinh Việt đậu ĐH Monash từ hành trình nhiệt huyết và bước ngoặt năm lớp 10,"Với khả năng đa nhiệm cùng tinh thần cầu tiến, Phạm Quốc Hùng (Johnny), học sinh khóa 2025 của Trường Quốc Tế TP.HCM - Học Viện Mỹ (ISHCMC - American Academy), đã xuất sắc trúng tuyển ngành Truyền thông & Media từ Đại học Monash danh giá ở Úc.",Giáo dục & Học đường,2025-06-22T11:00:00+07:00,Thanh Niên,data/images/article_1806_image.png,non-clickbait
article_1807,https://thanhnien.vn/cha-me-thay-co-hat-tang-si-tu-nhieu-nguoi-bat-khoc-185250621230058185.htm,"Cha mẹ, thầy cô hát tặng sĩ tử trong lễ tri ân, nhiều người bật khóc","Ngày chia tay Trường THPT Trần Khai Nguyên (TP.HCM) diễn ra trong đong đầy cảm xúc, khi cả phụ huynh, giáo viên lẫn học sinh đều dùng âm nhạc thay lời bày tỏ tâm tình cho nhau.",Giáo dục & Học đường,2025-06-22T05:48:00+07:00,Thanh Niên,data/images/article_1807_image.png,non-clickbait
article_1809,https://thanhnien.vn/hoc-cach-vuot-qua-ap-luc-cuoc-song-18525062118581407.htm,Học cách vượt qua áp lực cuộc sống,"Thông qua các hoạt động chia sẻ, lắng nghe và thực hành, người trẻ thông hiểu và áp dụng các nguyên tắc phục hồi tâm lý để quản lý và giảm thiểu căng thẳng, lo âu và trầm cảm.",Giáo dục & Học đường,2025-06-21T19:55:00+07:00,Thanh Niên,data/images/article_1809_image.png,non-clickbait
article_1810,https://thanhnien.vn/truong-dh-su-pham-ky-thuat-vinh-long-dat-chuan-kiem-dinh-chat-luong-chu-ky-2-18525062116271635.htm,Trường ĐH Sư phạm kỹ thuật Vĩnh Long đạt chuẩn kiểm định chất lượng chu kỳ 2,"Đạt chuẩn kiểm định chất lượng chu kỳ 2 là cột mốc quan trọng của Trường ĐH Sư phạm kỹ thuật Vĩnh Long trong việc hoàn thiện hệ thống đảm bảo chất lượng nội bộ, nâng cao hiệu quả quản trị và chất lượng đào tạo.",Giáo dục & Học đường,2025-06-21T19:46:00+07:00,Thanh Niên,data/images/article_1810_image.png,non-clickbait
article_1811,https://thanhnien.vn/dai-hoc-hue-mo-rong-hop-tac-quoc-te-huong-den-thi-truong-lao-dong-toan-cau-185250621174759375.htm,Đại học Huế: Mở rộng hợp tác quốc tế hướng đến thị trường lao động toàn cầu,"Đại học Huế đã có bước đi chiến lược, mở rộng hợp tác với nhiều doanh nghiệp Nhật Bản nhằm kết nối đào tạo đại học hướng đến thị trường lao động toàn cầu.",Giáo dục & Học đường,2025-06-21T17:47:00+07:00,Thanh Niên,data/images/article_1811_image.png,non-clickbait
article_1812,https://thanhnien.vn/dai-hoc-da-nang-chu-dong-tien-phong-trong-dao-tao-nguon-nhan-luc-chat-luong-cao-185250621172612687.htm,"Đại học Đà Nẵng: Chủ động, tiên phong trong đào tạo nguồn nhân lực chất lượng cao","Với vai trò, vị thế là đại học (ĐH) vùng trọng điểm quốc gia, có truyền thống hơn 30 năm xây dựng và phát triển (1994 - 2025), kế thừa 50 năm đào tạo từ các trường thành viên, ĐH Đà Nẵng được Chính phủ quan tâm, cho đầu tư trọng điểm để thực hiện chủ trương, nhiệm vụ phát triển thành ĐH Quốc gia.",Giáo dục & Học đường,2025-06-21T17:26:00+07:00,Thanh Niên,data/images/article_1812_image.png,non-clickbait
article_1814,https://thanhnien.vn/truong-cd-kinh-te-doi-ngoai-cong-bo-diem-chuan-hoc-ba-tiep-tuc-nhan-ho-so-185250621152305008.htm,"Trường CĐ Kinh tế đối ngoại công bố điểm chuẩn học bạ, tiếp tục nhận hồ sơ","Sau hơn 6 tháng nhận hồ sơ xét học bạ, Trường CĐ Kinh tế đối ngoại công bố điểm chuẩn và tiếp tục xét tuyển hàng ngàn chỉ tiêu với nhiều tổ hợp môn mới.",Giáo dục & Học đường,2025-06-21T16:10:00+07:00,Thanh Niên,data/images/article_1814_image.png,non-clickbait
article_1815,https://thanhnien.vn/dao-tao-bao-chi-trong-ky-nguyen-ai-185250616214746628.htm,Đào tạo báo chí trong kỷ nguyên AI,"Trí tuệ nhân tạo (AI) phát triển mạnh mẽ và tác động sâu rộng đến nhiều lĩnh vực trong cuộc sống, trong đó có hoạt động báo chí. AI có thể thay thế một số công việc trong quy trình làm báo nên cũng có những yêu cầu mới trong công tác đào tạo.",Giáo dục & Học đường,2025-06-21T07:10:00+07:00,Thanh Niên,data/images/article_1815_image.png,non-clickbait
article_1817,https://thanhnien.vn/xu-huong-thuc-chien-trong-dao-tao-bao-chi-truyen-thong-185250616233033784.htm,"Xu hướng 'thực chiến' trong đào tạo báo chí, truyền thông","Thêm nhiều môn học mới, đổi cách thực hành, đưa sinh viên đi ""thực chiến"" nghề nghiệp tại các cơ quan báo chí, truyền thông... là cách mà các trường đào tạo lĩnh vực truyền thông, báo chí hiện nay thực hiện.",Giáo dục & Học đường,2025-06-20T07:05:00+07:00,Thanh Niên,data/images/article_1817_image.png,non-clickbait
article_1818,https://thanhnien.vn/nhieu-du-hoc-sinh-viet-dang-ky-duoc-lich-phong-van-visa-my-suat-trong-het-nhanh-185250621070508096.htm,"Nhiều du học sinh Việt đăng ký được lịch phỏng vấn visa Mỹ, suất trống hết nhanh","Tối 20.6, một số người cho biết đã đặt được lịch hẹn phỏng vấn visa du học ở Tổng lãnh sự quán Mỹ tại TP.HCM, hơn 3 tuần sau khi hoạt động này bị tạm dừng đột ngột.",Giáo dục & Học đường,2025-06-21T07:31:00+07:00,Thanh Niên,data/images/article_1818_image.png,non-clickbait
article_1819,https://thanhnien.vn/my-sap-cap-lai-lich-phong-van-visa-du-hoc-tai-viet-nam-sau-khi-tam-dung-185250620205332086.htm,Mỹ sắp cấp lại lịch phỏng vấn visa cho du học sinh Việt Nam,"Thông tin được chia sẻ bởi Phái đoàn Ngoại giao Mỹ tại Việt Nam, hai ngày sau khi Mỹ thông báo sẽ nối lại hoạt động phỏng vấn cấp visa du học sau hơn 3 tuần đình chỉ.",Giáo dục & Học đường,2025-06-20T21:00:00+07:00,Thanh Niên,data/images/article_1819_image.png,non-clickbait
article_1822,https://thanhnien.vn/quet-ma-qr-nhan-sach-cam-nang-tuyen-sinh-2023-dien-tu-mien-phi-18523032422512324.htm,"Quét mã QR, nhận sách Cẩm nang tuyển sinh 2023 điện tử miễn phí","Hưởng ứng Tháng Thanh niên với chủ đề 'Tuổi trẻ tiên phong chuyển đổi số', hôm nay (25.3), ấn phẩm Cẩm nang tuyển sinh 2023 của Báo Thanh Niên ra mắt phiên bản điện tử tặng miễn phí cho thí sinh. Cùng với việc truy cập trực tiếp trang web Thanh Niên, bạn đọc có thể quét mã QR để nhận sách miễn phí.",Giáo dục & Học đường,2023-03-25T07:36:00+07:00,Thanh Niên,data/images/article_1822_image.png,non-clickbait
article_1823,https://thanhnien.vn/ra-mat-cam-nang-tuyen-sinh-2025-phien-ban-dien-tu-185250330202448662.htm,Ra mắt 'Cẩm nang tuyển sinh 2025' phiên bản điện tử,"Sau phiên bản in phát hành tại các nhà sách và sạp báo, phiên bản điện tử của ấn phẩm Cẩm nang tuyển sinh 2025 của Báo Thanh Niên ra mắt trên thanhnien.vn vào sáng nay 31.3.",Giáo dục & Học đường,2025-03-31T06:36:00+07:00,Thanh Niên,data/images/article_1823_image.png,non-clickbait
article_1824,https://thanhnien.vn/tai-lieu-huu-ich-voi-hoc-sinh-lop-12-185250323195540334.htm,Tài liệu hữu ích với học sinh lớp 12,"Nhận xét về 'Cẩm nang tuyển sinh 2025' của Báo Thanh Niên, các giáo viên (GV) Trường THCS-THPT Chi Lăng (TP.Đà Lạt) cho rằng đây là tài liệu tham khảo hữu ích với những bạn đang bắt đầu tìm hiểu ngành nghề, khi 'nhiều em thi tốt nghiệp THPT xong mới xác định được đường đi của mình'.",Giáo dục & Học đường,2025-03-24T07:31:00+07:00,Thanh Niên,data/images/article_1824_image.png,non-clickbait
article_1825,https://thanhnien.vn/thi-tot-nghiep-thpt-2025-tu-4-mon-co-bao-nhieu-to-hop-xet-tuyen-dh-cd-185250618131931882.htm,"Thi tốt nghiệp THPT 2025: Từ 4 môn, có bao nhiêu tổ hợp xét tuyển ĐH, CĐ?","Thí sinh dự thi tốt nghiệp THPT năm 2025 với 4 môn thi bao gồm 2 môn bắt buộc là toán, ngữ văn và 2 môn tự chọn trong số các môn đã học trong chương trình lớp 12. Từ quy định này, thống kê có 36 tổ hợp môn thi tốt nghiệp và hơn 100 tổ hợp xét tuyển vào ĐH.",Giáo dục & Học đường,2025-06-18T18:50:00+07:00,Thanh Niên,data/images/article_1825_image.png,non-clickbait
article_1826,https://thanhnien.vn/tphcm-lap-dat-camera-toan-bo-cac-diem-thi-va-hoi-dong-cham-thi-tot-nghiep-thpt-185250616135415868.htm,TP.HCM lắp đặt camera toàn bộ các điểm thi và hội đồng chấm thi tốt nghiệp THPT,"Ngày 16.6, Sở GD-ĐT TP.HCM đã công bố danh sách 171 điểm thi tốt nghiệp THPT 2025 với tổng số khoảng 4.800 phòng thi, trung bình mỗi điểm thi có 28 phòng. Đồng thời sẽ lắp đặt camera toàn bộ các điểm thi và hội đồng chấm thi để giám sát và bảo mật an toàn đề thi, bài thi.",Giáo dục & Học đường,2025-06-16T15:31:00+07:00,Thanh Niên,data/images/article_1826_image.png,non-clickbait
article_1827,https://thanhnien.vn/truoc-ngay-thi-tot-nghiep-thpt-hieu-truong-nhan-hoc-sinh-dung-chu-quan-giu-binh-tinh-185250615152839486.htm,"Trước ngày thi tốt nghiệp THPT, hiệu trưởng nhắn học sinh đừng chủ quan, giữ bình tĩnh","Chỉ còn 10 ngày nữa, học sinh sẽ bước vào kỳ thi tốt nghiệp THPT 2025, Hiệu trưởng Trường THPT Ernst Thälmann (Q.1, TP.HCM) đã nhắn nhủ học sinh hãy viết tương lai bằng nỗ lực, lòng tử tế, sự can đảm và khát vọng bay xa.",Giáo dục & Học đường,2025-06-15T16:46:00+07:00,Thanh Niên,data/images/article_1827_image.png,non-clickbait
article_1837,https://vietnamnet.vn/nghi-viec-o-nha-cham-con-nguoi-cha-mac-chung-benh-chu-yeu-xay-ra-o-phu-nu-2396946.html,"Nghỉ việc lương cao để ở nhà chăm con, 'bố bỉm sữa' bị viêm khớp, trầm cảm","TRUNG QUỐC - Người đàn ông nghỉ việc lương cao để làm bố toàn thời gian nhưng cuối cùng bị tổn thương cả thể chất lẫn tinh thần, viêm khớp, trầm cảm và ly hôn.",Sức khỏe & Đời sống,"Chủ Nhật, 22/06/2025 - 15:17",VietNamNet,data/images/article_1837_image.png,non-clickbait
article_1842,https://vietnamnet.vn/doc-dao-mam-co-tiet-kiem-bat-dia-o-hoa-binh-an-xong-don-dep-nhan-tenh-2413303.html,"Độc đáo mâm cỗ 'tiết kiệm bát đĩa' ở Hòa Bình, ăn xong dọn dẹp nhàn tênh","Ngoài những món ngon đậm đà bản sắc, mâm cỗ của đồng bào người Mường ở Hòa Bình còn gây ấn tượng vì không sử dụng nhiều bát, đĩa như miền xuôi.",Sức khỏe & Đời sống,2025-06-21T06:00:00+07:00,VietNamNet,data/images/article_1842_image.png,clickbait
article_1849,https://vietnamnet.vn/dung-bat-lua-khi-dang-do-xang-nguoi-dan-ong-nhan-ngay-ket-dang-2413338.html,"Dùng bật lửa khi đang đổ xăng, người đàn ông nhận ngay 'kết đắng'","NGA - Dùng bật lửa để gỡ một miếng dán trên thân ô tô trong lúc đổ xăng, một người đàn ông ở Yuzhno-Sakhalinsk, tỉnh Sakhalin, suýt chút nữa gây ra thảm họa.",Sức khỏe & Đời sống,2025-06-20T12:48:00+07:00,VietNamNet,data/images/article_1849_image.png,clickbait
article_1852,https://vietnamnet.vn/nguoi-dan-chen-kin-via-he-tranh-nhau-mua-cua-luoc-o-tphcm-2412948.html,"Người dân chen kín vỉa hè, tranh nhau mua cua luộc ở TPHCM","Mỗi chiều, nhiều người dân ở TPHCM tụ tập, xếp hàng dài chờ đợi rồi tranh nhau mua những con cua luộc được một nhóm người đem đến bày bán theo kiểu dã chiến trên vỉa hè.",Sức khỏe & Đời sống,2025-06-19T14:47:00+07:00,VietNamNet,data/images/article_1852_image.png,non-clickbait
article_1855,https://vietnamnet.vn/ban-muon-hen-ho-tap-1114-cap-doi-tam-dau-y-hop-cung-nhau-dem-va-bam-nut-2409595.html,"Cặp đôi tâm đầu ý hợp, cùng nhau đếm và bấm nút hẹn hò","Cặp đôi tâm đầu ý hợp trong chương trình mai mối ""Bạn muốn hẹn hò"" đã bấm nút nhanh chóng khi nhận ra người đối diện chính là người mình muốn tìm kiếm bấy lâu nay.",Sức khỏe & Đời sống,2025-06-20T06:36:00+07:00,VietNamNet,data/images/article_1855_image.png,non-clickbait
article_1856,https://vietnamnet.vn/chang-trai-tien-giang-cat-sau-rieng-nhanh-nhu-chop-nghe-tieng-la-biet-qua-gia-2409337.html,"Chàng trai Tiền Giang cắt sầu riêng nhanh như chớp, nghe tiếng là biết quả già","Ở tuổi 26, chàng trai Tiền Giang đã là thợ cắt sầu chính của đội. Nhờ sự phán đoán chính xác của anh mà hiếm khi đội phải đền tiền chủ vựa sầu.",Sức khỏe & Đời sống,2025-06-19T06:00:00+07:00,VietNamNet,data/images/article_1856_image.png,non-clickbait
article_1857,https://vietnamnet.vn/cha-75-tuoi-lan-loi-di-xe-may-hang-tram-km-tim-bo-me-de-cho-con-gai-nuoi-2412849.html,Cha 75 tuổi lặn lội đi xe máy hàng trăm km tìm bố mẹ đẻ cho con gái nuôi,TRUNG QUỐC - Cả đời nuôi con khôn lớn trưởng thành nhưng có một điều ông Cẩu Kim Thủy luôn đau đáu là chưa tìm được bố mẹ đẻ cho cô con gái nuôi của mình.,Sức khỏe & Đời sống,2025-06-19T12:20:00+07:00,VietNamNet,data/images/article_1857_image.png,non-clickbait
article_1859,https://kenh14.vn/488-thi-sinh-dat-diem-tuyet-doi-mon-ngoai-ngu-thi-lop-10-tphcm-215250623121731197.chn,488 thí sinh đạt điểm tuyệt đối môn Ngoại ngữ thi lớp 10 TP.HCM,"Theo phổ điểm Sở GD&ĐT TP.HCM công bố, số thí sinh đạt điểm tuyệt đối ở môn Ngoại ngữ (chủ yếu tiếng Anh) là 488, chưa bằng 1/3 so với năm ngoái.",Giáo dục & Học đường,2025-06-23T12:17:00,Kênh14,data/images/article_1859_image.png,non-clickbait
article_1860,https://kenh14.vn/thi-vao-lop-10-tphcm-khong-co-diem-10-mon-van-215250623121538648.chn,"Thi vào lớp 10 TP.HCM, không có điểm 10 môn Văn","Sở GD&ĐT TP.HCM vừa công bố phổ điểm 3 môn trong kỳ thi tuyển sinh lớp 10 năm học 2025 - 2026, trong đó môn Ngữ văn chỉ có 2 thí sinh đạt mức điểm cao nhất 9,5.",Giáo dục & Học đường,2025-06-23T12:15:00,Kênh14,data/images/article_1860_image.png,non-clickbait
article_1861,https://kenh14.vn/hoc-tieng-viet-chuc-nam-nhung-ban-chua-chac-doc-dung-tu-nay-nguoi-nuoc-ngoai-nhin-xong-chi-thot-len-chiu-thua-215250623103800973.chn,"Học tiếng Việt chục năm nhưng bạn chưa chắc đọc đúng từ này, người nước ngoài nhìn xong chỉ thốt lên: Chịu thua!","Nếu thấy từ này khó, bạn không cô đơn đâu!",Giáo dục & Học đường,2025-06-23T11:08:00,Kênh14,data/images/article_1861_image.png,clickbait
article_1862,https://kenh14.vn/pho-diem-thi-lop-10-tphcm-hon-28000-thi-sinh-duoi-trung-binh-mon-toan-215250623095809092.chn,Phổ điểm thi lớp 10 TP.HCM: Hơn 28.000 thí sinh dưới trung bình môn Toán,"Sáng nay, Sở GD&ĐT TP.HCM công bố phổ điểm 3 môn trong kỳ thi tuyển sinh lớp 10 năm học 2025 - 2026, trong đó có 28.000 thí sinh dưới trung bình môn Toán.",Giáo dục & Học đường,2025-06-23T10:43:00,Kênh14,data/images/article_1862_image.png,non-clickbait
article_1863,https://kenh14.vn/19-nam-truoc-tung-co-1-a-hau-gay-sot-voi-cau-tra-loi-ung-xu-qua-thong-minh-soi-lai-thi-phi-ve-hoc-hanh-moi-bat-ngo-215250623093701701.chn,"19 năm trước, từng có 1 Á hậu gây sốt với câu trả lời ứng xử quá thông minh: Soi lại ""thị phi"" về học hành mới bất ngờ!","Nhìn từ góc độ xã hội, câu trả lời này không chỉ phù hợp với thời điểm năm 2006, mà đến nay, gần 20 năm sau, vẫn giữ nguyên giá trị.",Giáo dục & Học đường,2025-06-23T09:36:00,Kênh14,data/images/article_1863_image.png,clickbait
article_1864,https://kenh14.vn/sang-nay-tphcm-cong-bo-diem-thi-lop-10-215250623085040871.chn,"Sáng nay, TP.HCM công bố điểm thi lớp 10",Sở GD&ĐT TP.HCM công bố điểm thi lớp 10 năm học 2025 - 2026 vào 8h30 sáng nay 23/6.,Giáo dục & Học đường,2025-06-23T08:50:00,Kênh14,data/images/article_1864_image.png,non-clickbait
article_1871,https://www.saostar.vn/song-khoe/nu-sinh-bi-huy-hoai-guong-mat-vi-mua-kem-chong-nang-tren-mang-202506162029421128.html,Nữ sinh bị hủy hoại gương mặt vì mua kem chống nắng trên mạng với giá 95.000 đồng,"Nữ sinh mua kem chống nắng online với mức giá 95.000 đồng, kết quả là làn da bị tổn thương nghiêm trọng.",Sức khỏe & Đời sống,2025-06-16T20:29:43.310+07:00,SaoStar,data/images/article_1871_image.png,clickbait
article_1872,https://www.saostar.vn/giai-tri/lanh-thanh-tro-lai-sau-bien-co-liet-day-than-kinh-so-7-202506141557140326.html,Lãnh Thanh trở lại sau biến cố liệt dây thần kinh số 7,Lãnh Thanh chia sẻ hành trình hồi phục và cảnh tỉnh về việc lắng nghe cơ thể.,Giải trí & Showbiz,2025-06-14T15:57:14.706+07:00,SaoStar,data/images/article_1872_image.png,non-clickbait
article_1873,https://www.saostar.vn/song-khoe/5-thoi-quen-nay-moi-toi-se-giup-phu-nu-tre-lau-202506090947220359.html,"Không cần tốn tiền triệu hay mỹ phẩm cao cấp, 5 thói quen này mỗi tối sẽ giúp phụ nữ trẻ lâu","Ai cũng muốn níu giữ tuổi xuân, nhưng không phải ai cũng biết rằng chìa khóa để trẻ lâu lại nằm ở những việc nhỏ, lặp đi lặp lại mỗi tối.",Sức khỏe & Đời sống,2025-06-09T09:47:22.283+07:00,SaoStar,data/images/article_1873_image.png,clickbait
article_1889,https://www.saostar.vn/song-khoe/8-dau-hieu-canh-bao-than-dang-gap-van-de-202505311859056543.html,"8 dấu hiệu cảnh báo thận đang gặp vấn đề, tuyệt đối không nên bỏ qua","Thận đóng vai trò then chốt trong việc lọc máu, điều hòa huyết áp cũng như loại bỏ độc tố ra khỏi cơ thể.",Sức khỏe & Đời sống,2025-05-31T20:00:00.000+07:00,SaoStar,data/images/article_1889_image.png,clickbait
article_1893,https://www.saostar.vn/song-khoe/dau-hieu-cho-thay-than-cua-ban-dang-khoe-manh-202505300756381894.html,Dấu hiệu cho thấy thận của bạn đang khỏe mạnh,Thận là cơ quan thầm lặng nhưng đóng vai trò quan trọng bậc nhất trong việc duy trì sức khỏe tổng thể.,Sức khỏe & Đời sống,2025-05-30T10:00:00.000+07:00,SaoStar,data/images/article_1893_image.png,non-clickbait
article_1896,https://www.24h.com.vn/the-thao/vdv-marathon-bi-cam-suot-doi-thi-chay-bo-nhung-di-xe-dap-trong-cuoc-dua-c101a1673694.html,VĐV marathon bị cấm suốt đời: Thi chạy bộ nhưng đi xe đạp trong cuộc đua,"(Tin thể thao, tin marathon) VĐV siêu marathon bị ban tổ chức cấm thi đấu suốt đời vì hành vi gian lận trong lúc thi đấu.",Thể thao,2025-06-23T00:34:00+07:00,24h,data/images/article_1896_image.png,non-clickbait
article_1897,https://www.24h.com.vn/the-thao/nong-nhat-the-thao-sang-23-6-kyrgios-cay-cu-vi-khong-duoc-moi-binh-luan-wimbledon-c101a1674840.html,Nóng nhất thể thao chiều 23/6: Oklahoma City Thunder giành chức vô địch NBA đầu tiên,(Tin thể thao) Oklahoma City Thunder lần đầu tiên vô địch NBA sau khi đánh bại Indiana Pacers trong loạt trận chung kết kéo dài 7 trận.,Thể thao,2025-06-23T00:01:00+07:00,24h,data/images/article_1897_image.png,non-clickbait
article_1898,https://www.24h.com.vn/the-thao/video-tennis-alcaraz-rinderknech-dang-cap-len-tieng-dung-luc-queens-club-c101a1674452.html,Video tennis Alcaraz - Rinderknech: Đẳng cấp lên tiếng đúng lúc (Queen's Club),"(Tin thể thao - Tin Tennis) Rinderknech khiến Alcaraz rất vất vả nhưng tới thời điểm quyết định, tay vợt người Tây Ban Nha đã thể hiện được bản lĩnh.",Thể thao,2025-06-21T00:39:00+07:00,24h,data/images/article_1898_image.png,non-clickbait
article_1900,https://www.24h.com.vn/the-thao/video-tennis-sonego-zverev-3-set-kich-chien-dinh-doat-tie-break-halle-open-c101a1674176.html,"Video tennis Sonego - Zverev: 3 set kịch chiến, định đoạt tie-break (Halle Open)","(Tin thể thao - Tin tennis) Zverev đang hướng đến mục tiêu chinh phục Halle Open. Thế nhưng, tay vợt người Đức đã gặp phải trở ngại lớn mang tên Sonego.",Thể thao,2025-06-20T02:33:00+07:00,24h,data/images/article_1900_image.png,non-clickbait
article_1901,https://www.24h.com.vn/the-thao/video-tennis-alcaraz-munar-kich-tinh-3-gio-23-phut-ban-linh-tieu-nadal-queens-club-c101a1674151.html,"Video tennis Alcaraz - Munar: Kịch tính 3 giờ 23 phút, bản lĩnh ""tiểu Nadal"" (Queen's Club)",(Vòng 2 Queen's Club) Carlos Alcaraz đã trải qua trận đấu vất vả trước đối thủ đồng hương Jaume Munar.,Thể thao,2025-06-20T02:27:00+07:00,24h,data/images/article_1901_image.png,non-clickbait
article_1902,https://www.24h.com.vn/the-thao/video-tennis-zverev-giron-chenh-lech-dang-cap-qua-lon-halle-open-c101a1673846.html,Video tennis Zverev - Giron: Chênh lệch đẳng cấp quá lớn (Halle Open),"(Alexander Zverev - Marcos Giron, vòng 1 đơn nam Halle Open) Zverev tiếp đà phong độ sau Stuttgart Open với trận đấu dễ dàng trước Giron.",Thể thao,2025-06-18T20:57:00+07:00,24h,data/images/article_1902_image.png,non-clickbait
article_1904,https://www.24h.com.vn/the-thao/lich-thi-dau-dt-bong-chuyen-nu-viet-nam-lich-thi-dau-giai-bong-chuyen-quoc-te-vtv-cup-2025-c101a1673177.html,"Lịch thi đấu ĐT bóng chuyền nữ Việt Nam, lịch thi đấu giải bóng chuyền quốc tế VTV Cup 2025","(Tin thể thao, tin bóng chuyền) Giải bóng chuyền nữ quốc tế VTV Cup 2025 sẽ diễn ra từ ngày 28/6 đến 5/7 tại Vĩnh Phúc.",Thể thao,2025-06-23T03:43:45+07:00,24h,data/images/article_1904_image.png,non-clickbait
article_1905,https://www.24h.com.vn/the-thao/lich-thi-dau-the-thao-hom-nay-moi-nhat-c101a908602.html,Lịch thi đấu thể thao hôm nay mới nhất,"Lich thi dau the thao - Cập nhật chi tiết lịch đấu các môn thể thao hấp dẫn trên toàn thế giới. Lịch thi đấu các môn tennis, bóng rổ, golf... hôm nay.",Thể thao,2025-06-23T03:44:00+07:00,24h,data/images/article_1905_image.png,non-clickbait
article_1906,https://www.24h.com.vn/the-thao/lich-truc-tiep-tennis-va-link-xem-truc-tiep-hom-nay-moi-nhat-c101a1178572.html,Lịch trực tiếp tennis và link trực tiếp hôm nay: Xem trực tiếp ATP 250 kênh nào?,"(Tin thể thao, tin tennis) Cập nhật lịch thi đấu, kênh trực tiếp các giải tennis trên toàn thế giới.",Thể thao,2025-06-23T03:44:00+07:00,24h,data/images/article_1906_image.png,non-clickbait
article_1907,https://www.24h.com.vn/the-thao/lich-thi-dau-livescore-tennis-hom-nay-c101a386333.html,"Lịch thi đấu Tennis hôm nay, Xem lich thi dau Tennis mới nhất","Lịch thi đấu Tennis hôm nay ngày mai - Lịch thi đấu quần vợt giải US Open, Australian Open, Roland Garros, Wimbledon, Atp Master...trong ngày.",Thể thao,2025-06-23T03:44:00+07:00,24h,data/images/article_1907_image.png,non-clickbait
article_1908,https://www.24h.com.vn/the-thao/nong-nhat-the-thao-sang-22-6-djokovic-co-quyet-dinh-moi-truoc-them-wimbledon-c101a1674635.html,Nóng nhất thể thao tối 22/6: Ngọc Hoa dẫn dắt tuyển bóng chuyền Việt Nam ở giải Thượng Hải,(Tin thể thao) HLV Nguyễn Thị Ngọc Hoa sẽ dẫn dắt tuyển bóng chuyền Việt Nam ở giải Shanghai Future Stars 2025.,Thể thao,2025-06-22T00:08:00+07:00,24h,data/images/article_1908_image.png,non-clickbait
article_1909,https://www.24h.com.vn/the-thao/nong-nhat-the-thao-sang-21-6-djokovic-tau-biet-thu-moi-truoc-them-wimbledon-c101a1674420.html,Nóng nhất thể thao tối 21/6: Tay vợt số 1 nước Anh mơ gây sốc ở Wimbledon,"(Tin thể thao) Ở Wimbledon tới đây, Draper cực kỳ quyết tâm và kỳ vọng sẽ đăng quang tại giải Grand Slam trên sân nhà.",Thể thao,2025-06-21T00:07:00+07:00,24h,data/images/article_1909_image.png,non-clickbait
article_1910,https://www.24h.com.vn/the-thao/vo-sy-zakhar-chiu-khuat-phuc-truoc-ong-trum-vat-tay-long-the-rock-c101a1674098.html,"Võ sỹ Zakhar chịu khuất phục trước ""ông trùm vật tay"" Long ""The Rock""","(Tin thể thao, tin võ thuật) Zakhar, ngôi sao đấu vật người Belarus, chịu khuất phục trước sức mạnh tay trái của Long “The Rock“.",Thể thao,2025-06-20T00:06:00+07:00,24h,data/images/article_1910_image.png,non-clickbait
article_1911,https://www.24h.com.vn/the-thao/bong-chuyen-nam-viet-nam-thang-2-set-khien-nha-vo-dich-qatar-vat-va-o-giai-chau-a-c101a1674658.html,"Bóng chuyền nam Việt Nam thắng 2 set, khiến nhà vô địch Qatar vất vả ở giải châu Á","(Tin thể thao, tin bóng chuyền) Đội tuyển bóng chuyền nam Việt Nam trình diễn ấn tượng, có set thắng khó tin trước dàn sao nhập tịch của nhà đương kim vô địch châu Á Qatar.",Thể thao,2025-06-22T00:03:00+07:00,24h,data/images/article_1911_image.png,non-clickbait
